,ID,condition,trial,delay
0,002,external,1,0.0
1,002,external,2,0.0
2,002,external,3,0.0
3,002,external,4,0.0
4,002,external,5,0.0
5,002,external,6,0.0
6,002,external,7,0.0
7,002,external,8,0.0
8,002,external,9,0.0
9,002,external,10,0.0
10,002,external,11,0.0
11,002,external,12,0.0
12,002,external,13,0.0
13,002,external,14,0.0
14,002,external,15,0.0
15,002,external,16,0.0
16,002,external,17,0.0
17,002,external,18,0.0
18,002,external,19,0.0
19,002,external,20,0.0
20,002,external,21,0.0
21,002,external,22,0.0
22,002,external,23,0.0
23,002,external,24,0.0
24,002,external,25,0.0
25,002,external,26,0.0
26,002,external,27,0.0
27,002,external,28,0.0
28,002,external,29,0.0
29,002,external,30,0.0
30,002,external,31,0.0
31,002,external,32,0.0
32,002,external,33,0.0
33,002,external,34,0.0
34,002,external,35,0.0
35,002,external,36,0.0
36,002,external,37,0.0
37,002,external,38,0.0
38,002,external,39,0.0
39,002,external,40,0.0
40,002,external,41,0.0
41,002,external,42,0.0
42,002,external,43,0.0
43,002,external,44,0.0
44,002,external,45,0.0
45,002,external,46,0.0
46,002,external,47,0.0
47,002,external,48,0.0
48,002,external,49,0.0
49,002,external,50,0.0
50,002,external,51,0.0
51,002,external,52,0.0
52,002,external,53,0.0
53,002,external,54,0.0
54,002,external,55,0.0
55,002,external,56,0.0
56,002,external,57,0.0
57,002,external,58,0.0
58,002,external,59,0.0
59,002,external,60,0.0
60,002,external,61,0.0
61,002,external,62,0.0
62,002,external,63,0.0
63,002,external,64,0.0
64,002,external,65,0.0
65,002,external,66,0.0
66,002,external,67,0.0
67,002,external,68,0.0
68,002,external,69,0.0
69,002,external,70,0.0
70,002,external,71,0.0
71,002,external,72,0.0
72,002,external,73,0.0
73,002,external,74,0.0
74,002,external,75,0.0
75,002,external,76,0.0
76,002,external,77,0.0
77,002,external,78,0.0
78,002,external,79,0.0
79,002,external,80,0.0
80,002,external,81,0.0
81,002,external,82,0.0
82,002,external,83,0.0
83,002,external,84,0.0
84,002,external,85,0.0
85,002,external,86,0.0
86,002,external,87,0.0
87,002,external,88,0.0
88,002,external,89,0.0
89,002,external,90,0.0
90,002,external,91,0.0
91,002,external,92,0.0
92,002,external,93,0.0
93,002,external,94,0.0
94,002,external,95,0.0
95,002,external,96,0.0
96,002,external,97,0.0
97,002,external,98,0.0
98,002,external,99,0.0
99,002,external,100,0.0
100,002,external,101,0.0
101,002,external,102,0.0
102,002,external,103,0.0
103,002,external,104,0.0
104,002,external,105,0.0
105,002,external,106,0.0
106,002,external,107,0.0
107,002,external,108,0.0
108,002,external,109,0.0
109,002,external,110,0.0
110,002,external,111,0.0
111,002,external,112,0.0
112,002,external,113,0.0
113,002,external,114,0.0
114,002,external,115,0.0
115,002,external,116,0.0
116,002,external,117,0.0
117,002,external,118,0.0
118,002,external,119,0.0
119,002,external,120,0.0
120,002,external,121,0.0
121,002,external,122,0.0
122,002,external,123,0.0
123,002,external,124,0.0
124,002,external,125,0.0
125,002,external,126,0.0
126,002,external,127,0.0
127,002,external,128,0.0
128,002,external,129,0.0
129,002,external,130,0.0
130,002,external,131,0.0
131,002,external,132,0.0
132,002,external,133,0.0
133,002,external,134,0.0
134,002,external,135,0.0
135,002,external,136,0.0
136,002,external,137,0.0
137,002,external,138,0.0
138,002,external,139,0.0
139,002,external,140,0.0
140,002,external,141,0.0
141,002,external,142,0.0
142,002,external,143,0.0
143,002,external,144,0.0
144,002,external,145,0.0
145,002,external,146,0.0
146,002,external,147,0.0
147,002,external,148,0.0
148,002,external,149,0.0
149,002,external,150,0.0
150,002,external,151,0.0
151,002,external,152,0.0
152,002,external,153,0.0
153,002,external,154,0.0
154,002,external,155,0.0
155,002,external,156,0.0
156,002,external,157,0.0
157,002,external,158,0.0
158,002,external,159,0.0
159,002,external,160,0.0
