,ID,condition,trial,delay
0,029,action,1,0.021000000000015007
1,029,action,2,0.013000000000033651
2,029,action,3,0.008999999999957708
3,029,action,4,0.018000000000029104
4,029,action,5,0.013000000000033651
5,029,action,6,0.013999999999953161
6,029,action,7,0.016999999999995907
7,029,action,8,0.010999999999967258
8,029,action,9,0.009999999999990905
9,029,action,10,0.007999999999981355
10,029,action,11,0.013000000000033651
11,029,action,12,0.0049999999999954525
12,029,action,13,0.016999999999995907
13,029,action,14,0.008000000000038199
14,029,action,15,0.012000000000000455
15,029,action,16,0.013999999999953161
16,029,action,17,0.014000000000010004
17,029,action,18,0.012000000000000455
18,029,action,19,0.012000000000000455
19,029,action,20,0.013000000000033651
20,029,action,21,0.009999999999990905
21,029,action,22,0.007000000000005002
22,029,action,23,0.014000000000010004
23,029,action,24,0.014999999999986358
24,029,action,25,0.009999999999990905
25,029,action,26,0.013000000000033651
26,029,action,27,0.014000000000010004
27,029,action,28,0.01599999999996271
28,029,action,29,0.016000000000019554
29,029,action,30,0.01700000000005275
30,029,action,31,0.012000000000000455
31,029,action,32,0.013999999999953161
32,029,action,33,0.011000000000024102
33,029,action,34,0.012000000000000455
34,029,action,35,0.009000000000014552
35,029,action,36,0.014999999999986358
36,029,action,37,0.013000000000033651
37,029,action,38,0.011000000000024102
38,029,action,39,0.014000000000010004
39,029,action,40,0.016000000000019554
40,029,action,41,0.005999999999971806
41,029,action,42,0.011000000000024102
42,029,action,43,0.009999999999990905
43,029,action,44,0.014000000000010004
44,029,action,45,0.016000000000019554
45,029,action,46,0.012999999999976808
46,029,action,47,0.012000000000000455
47,029,action,48,0.009999999999990905
48,029,action,49,0.016000000000019554
49,029,action,50,0.009000000000014552
50,029,action,51,0.012000000000000455
51,029,action,52,0.013999999999953161
52,029,action,53,0.013999999999953161
53,029,action,54,0.012999999999976808
54,029,action,55,0.006000000000028649
55,029,action,56,0.0049999999999954525
56,029,action,57,0.020000000000038654
57,029,action,58,0.011000000000080945
58,029,action,59,0.014000000000010004
59,029,action,60,0.009999999999990905
60,029,action,61,0.012999999999919964
61,029,action,62,0.018000000000029104
62,029,action,63,0.014999999999986358
63,029,action,64,0.012000000000057298
64,029,action,65,0.008000000000038199
65,029,action,66,0.007000000000061846
66,029,action,67,0.012000000000057298
67,029,action,68,0.010999999999967258
68,029,action,69,0.014000000000010004
69,029,action,70,0.009999999999990905
70,029,action,71,0.014000000000010004
71,029,action,72,0.011999999999943611
72,029,action,73,0.014000000000010004
73,029,action,74,0.013999999999896318
74,029,action,75,0.005999999999971806
75,029,action,76,0.009000000000014552
76,029,action,77,0.014000000000010004
77,029,action,78,0.010999999999967258
78,029,action,79,0.007000000000061846
79,029,action,80,0.004000000000019099
80,029,action,81,0.014999999999986358
81,029,action,82,0.014999999999986358
82,029,action,83,0.014999999999986358
83,029,action,84,0.01599999999996271
84,029,action,85,0.010999999999967258
85,029,action,86,0.010999999999967258
86,029,action,87,0.014000000000010004
87,029,action,88,0.01700000000005275
88,029,action,89,0.011000000000080945
89,029,action,90,0.009999999999990905
90,029,action,91,0.018000000000029104
91,029,action,92,0.005999999999971806
92,029,action,93,0.022000000000048203
93,029,action,94,0.029999999999972715
94,029,action,95,0.014999999999986358
95,029,action,96,0.008999999999900865
96,029,action,97,0.006999999999948159
97,029,action,98,0.006999999999948159
98,029,action,99,0.01599999999996271
99,029,action,100,0.012000000000057298
100,029,action,101,0.015000000000100044
101,029,action,102,0.008000000000038199
102,029,action,103,0.013000000000033651
103,029,action,104,0.009999999999990905
104,029,action,105,0.019000000000005457
105,029,action,106,0.013999999999896318
106,029,action,107,0.013000000000033651
107,029,action,108,0.016000000000076398
108,029,action,109,0.008000000000038199
109,029,action,110,0.012999999999919964
110,029,action,111,0.008999999999900865
111,029,action,112,0.009000000000014552
112,029,action,113,0.010999999999967258
113,029,action,114,0.007000000000061846
114,029,action,115,0.012000000000057298
115,029,action,116,0.012000000000057298
116,029,action,117,0.014000000000010004
117,029,action,118,0.019000000000005457
118,029,action,119,0.013000000000033651
119,029,action,120,0.009999999999990905
120,029,action,121,0.009999999999990905
121,029,action,122,0.014000000000010004
122,029,action,123,0.010999999999967258
123,029,action,124,0.006999999999948159
124,029,action,125,0.016000000000076398
125,029,action,126,0.014000000000010004
126,029,action,127,0.011000000000080945
127,029,action,128,0.014999999999986358
128,029,action,129,0.006999999999948159
129,029,action,130,0.01599999999996271
130,029,action,131,0.011999999999943611
131,029,action,132,0.014999999999986358
132,029,action,133,0.012999999999919964
133,029,action,134,0.011999999999943611
134,029,action,135,0.011000000000080945
135,029,action,136,0.014000000000010004
136,029,action,137,0.013000000000033651
137,029,action,138,0.009999999999990905
138,029,action,139,0.005999999999971806
139,029,action,140,0.0049999999999954525
140,029,action,141,0.028999999999996362
141,029,action,142,0.013000000000033651
142,029,action,143,0.012999999999919964
143,029,action,144,0.0049999999999954525
144,029,action,145,0.013000000000033651
145,029,action,146,0.014000000000010004
146,029,action,147,0.006999999999948159
147,029,action,148,0.010999999999967258
148,029,action,149,0.013000000000033651
149,029,action,150,0.018000000000029104
150,029,action,151,0.0039999999999054126
151,029,action,152,0.006999999999948159
152,029,action,153,0.016999999999939064
153,029,action,154,0.009000000000014552
154,029,action,155,0.012999999999919964
155,029,action,156,0.011000000000080945
156,029,action,157,0.011999999999943611
157,029,action,158,0.014999999999986358
158,029,action,159,0.024999999999977263
159,029,action,160,0.011999999999943611
160,029,external,161,0.0
161,029,external,162,0.0
162,029,external,163,0.0
163,029,external,164,0.0
164,029,external,165,0.0
165,029,external,166,0.0
166,029,external,167,0.0
167,029,external,168,0.0
168,029,external,169,0.0
169,029,external,170,0.0
170,029,external,171,0.0
171,029,external,172,0.0
172,029,external,173,0.0
173,029,external,174,0.0
174,029,external,175,0.0
175,029,external,176,0.0
176,029,external,177,0.0
177,029,external,178,0.0
178,029,external,179,0.0
179,029,external,180,0.0
180,029,external,181,0.0
181,029,external,182,0.0
182,029,external,183,0.0
183,029,external,184,0.0
184,029,external,185,0.0
185,029,external,186,0.0
186,029,external,187,0.0
187,029,external,188,0.0
188,029,external,189,0.0
189,029,external,190,0.0
190,029,external,191,0.0
191,029,external,192,0.0
192,029,external,193,0.0
193,029,external,194,0.0
194,029,external,195,0.0
195,029,external,196,0.0
196,029,external,197,0.0
197,029,external,198,0.0
198,029,external,199,0.0
199,029,external,200,0.0
200,029,external,201,0.0
201,029,external,202,0.0
202,029,external,203,0.0
203,029,external,204,0.0
204,029,external,205,0.0
205,029,external,206,0.0
206,029,external,207,0.0
207,029,external,208,0.0
208,029,external,209,0.0
209,029,external,210,0.0
210,029,external,211,0.0
211,029,external,212,0.0
212,029,external,213,0.0
213,029,external,214,0.0
214,029,external,215,0.0
215,029,external,216,0.0
216,029,external,217,0.0
217,029,external,218,0.0
218,029,external,219,0.0
219,029,external,220,0.0
220,029,external,221,0.0
221,029,external,222,0.0
222,029,external,223,0.0
223,029,external,224,0.0
224,029,external,225,0.0
225,029,external,226,0.0
226,029,external,227,0.0
227,029,external,228,0.0
228,029,external,229,0.0
229,029,external,230,0.0
230,029,external,231,0.0
231,029,external,232,0.0
232,029,external,233,0.0
233,029,external,234,0.0
234,029,external,235,0.0
235,029,external,236,0.0
236,029,external,237,0.0
237,029,external,238,0.0
238,029,external,239,0.0
239,029,external,240,0.0
240,029,external,241,0.0
241,029,external,242,0.0
242,029,external,243,0.0
243,029,external,244,0.0
244,029,external,245,0.0
245,029,external,246,0.0
246,029,external,247,0.0
247,029,external,248,0.0
248,029,external,249,0.0
249,029,external,250,0.0
250,029,external,251,0.0
251,029,external,252,0.0
252,029,external,253,0.0
253,029,external,254,0.0
254,029,external,255,0.0
255,029,external,256,0.0
256,029,external,257,0.0
257,029,external,258,0.0
258,029,external,259,0.0
259,029,external,260,0.0
260,029,external,261,0.0
261,029,external,262,0.0
262,029,external,263,0.0
263,029,external,264,0.0
264,029,external,265,0.0
265,029,external,266,0.0
266,029,external,267,0.0
267,029,external,268,0.0
268,029,external,269,0.0
269,029,external,270,0.0
270,029,external,271,0.0
271,029,external,272,0.0
272,029,external,273,0.0
273,029,external,274,0.0
274,029,external,275,0.0
275,029,external,276,0.0
276,029,external,277,0.0
277,029,external,278,0.0
278,029,external,279,0.0
279,029,external,280,0.0
280,029,external,281,0.0
281,029,external,282,0.0
282,029,external,283,0.0
283,029,external,284,0.0
284,029,external,285,0.0
285,029,external,286,0.0
286,029,external,287,0.0
287,029,external,288,0.0
288,029,external,289,0.0
289,029,external,290,0.0
290,029,external,291,0.0
