,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a RMSE Action,b RMSE Action,RMSE_Action,R2_RMSE_Action,a 1-corr Action,b 1-corr Action,One_minus_corr_Action,R2_1-corr_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External,a RMSE External,b RMSE External,RMSE_External,R2_RMSE_External,a 1-corr External,b 1-corr External,One_minus_corr_External,R2_1-corr_External
250,3,-2.3333333333333335,0.0,0.004507328690350425,0.3491213528372898,0.0017629495258438786,0.5918854800492753,4.0,375.0,0.8169999795362533,0.5918854800492769,4.0,375.0,0.23065906124184665,0.5918854800492769,0.004507328690350425,0.34453033681027473,0.0003471182271109494,0.7679961149046971,4.0,375.0,0.6263188875723354,0.7679961149046972,4.0,375.0,0.12364612461363689,0.7679961149046972
251,3,-2.3333333333333335,3.333333333333333e-05,0.004552644976668916,0.3489388173022527,0.001756178018204352,0.5934530522050544,4.0,375.0,0.8155731697125752,0.5934530522050551,4.0,375.0,0.2296409588996473,0.5934530522050551,0.004552644976668916,0.34441496606887584,0.0003449877387992795,0.7694200722950779,4.0,375.0,0.6254453667922985,0.7694200722950785,4.0,375.0,0.12283406798081897,0.7694200722950785
252,3,-2.3333333333333335,6.666666666666666e-05,0.0045975378559628185,0.34875784780311714,0.0017494475335490755,0.5950111277364767,4.0,375.0,0.8141543969365806,0.5950111277364768,4.0,375.0,0.22863035596642978,0.5950111277364768,0.0045975378559628185,0.34430078026397926,0.0003428849835641347,0.7708254937018892,4.0,375.0,0.6245828127934763,0.770825493701889,4.0,375.0,0.12203331856961175,0.770825493701889
253,3,-2.3333333333333335,9.999999999999999e-05,0.004642035534558746,0.3485783783490344,0.0017427596977320318,0.5965593302595278,4.0,375.0,0.812744004818862,0.5965593302595276,4.0,375.0,0.2276274666590431,0.5965593302595276,0.004642035534558746,0.3441877237430718,0.0003408098022144405,0.7722124855040425,4.0,375.0,0.623731172374847,0.7722124855040428,4.0,375.0,0.12124378494144195,0.7722124855040428
254,3,-2.3333333333333335,0.0001333333333333333,0.0046861424442377585,0.3484003746421154,0.0017361158335404976,0.5980973535581791,4.0,375.0,0.8113422738951891,0.5980973535581798,4.0,375.0,0.22663245894453277,0.5980973535581798,0.0046861424442377585,0.3440757696879965,0.00033876198548885413,0.7735811875749051,4.0,375.0,0.6228903717094941,0.7735811875749051,4.0,375.0,0.12046535737646746,0.7735811875749051
255,3,-2.3333333333333335,0.00016666666666666663,0.004729870345741247,0.34822379499918776,0.0017295170036035418,0.5996249516388029,4.0,375.0,0.8099494305650214,0.5996249516388036,4.0,375.0,0.22564546127836016,0.5996249516388036,0.004729870345741247,0.343964884086,0.000336741283269618,0.774931767086021,4.0,375.0,0.622060320099051,0.7749317670860207,4.0,375.0,0.11969791146105946,0.7749317670860207
256,3,-2.3333333333333335,0.00019999999999999998,0.0047732302765739155,0.3480486002630285,0.001722964047077317,0.6011419302406963,4.0,375.0,0.8085656547208098,0.601141930240697,4.0,375.0,0.2246665683457878,0.601141930240697,0.0047732302765739155,0.34385503504338866,0.00033474741239893183,0.7762644132919421,4.0,375.0,0.6212409131361272,0.7762644132919423,4.0,375.0,0.11894131109673378,0.7762644132919423
257,3,-2.3333333333333335,0.0002333333333333333,0.004816232604781558,0.34787475363196985,0.0017164576110223128,0.6026481395724036,4.0,375.0,0.8071910862752796,0.6026481395724036,4.0,375.0,0.22369584596473813,0.6026481395724036,0.004816232604781558,0.34374619280481855,0.00033278006325221414,0.777579333136892,4.0,375.0,0.6204320353706947,0.7775793331368922,4.0,375.0,0.11819541102527009,0.7775793331368922
258,3,-2.3333333333333335,0.0002666666666666666,0.004858887099497248,0.34770222041004983,0.0017099981773088598,0.6041434680832036,4.0,375.0,0.8058258307581698,0.604143468083204,4.0,375.0,0.22273333528112516,0.604143468083204,0.004858887099497248,0.34363832927219795,0.0003308389052786696,0.7788767475515418,4.0,375.0,0.6196335625597962,0.7788767475515418,4.0,375.0,0.11746005894829792,0.7788767475515418
259,3,-2.3333333333333335,0.0003,0.004901202956457638,0.3475309679465081,0.0017035860857353268,0.605627837111382,4.0,375.0,0.8044699641248617,0.6056278371113818,4.0,375.0,0.22177905636549344,0.6056278371113818,0.004901202956457638,0.3435314181369348,0.00032892359167303403,0.7801568883306095,4.0,375.0,0.6188453635664544,0.7801568883306099,4.0,375.0,0.1167350973062442,0.7801568883306099
260,3,-2.0,0.0,0.006130540049071176,0.3423609870600149,0.001478192863237772,0.6578053075678573,4.0,375.0,0.7563438563464364,0.6578053075678567,4.0,375.0,0.18894802412677836,0.6578053075678567,0.006130540049071176,0.3405340780349882,0.00028039465849318625,0.8125922378992888,4.0,375.0,0.5987470344143074,0.8125922378992878,4.0,375.0,0.09856101820517671,0.8125922378992878
261,3,-2.0,3.333333333333333e-05,0.006161436887548717,0.3422349350849097,0.0014739193134036504,0.6587946142459127,4.0,375.0,0.7554211743015575,0.6587946142459127,4.0,375.0,0.1883383622186443,0.6587946142459127,0.006161436887548717,0.3404580812021484,0.0002792932449097784,0.8133283912052206,4.0,375.0,0.5982878297631952,0.8133283912052205,4.0,375.0,0.0981527894342521,0.8133283912052205
262,3,-2.0,6.666666666666666e-05,0.00619214771775307,0.34210961363000764,0.0014696710172147868,0.6597780748239406,4.0,375.0,0.7545035139505382,0.6597780748239415,4.0,375.0,0.18773275652409738,0.6597780748239415,0.00619214771775307,0.34038259429833484,0.00027820274121008904,0.8140572526572086,4.0,375.0,0.5978330311221355,0.8140572526572099,4.0,375.0,0.09774878628111017,0.8140572526572099
263,3,-2.0,9.999999999999999e-05,0.006222675441138133,0.3419850115187752,0.0014654479900707363,0.6607556857369746,4.0,375.0,0.7535908832048126,0.6607556857369752,4.0,375.0,0.18713120017005513,0.6607556857369752,0.006222675441138133,0.34030760961182893,0.0002771230697258486,0.8147788741665253,4.0,375.0,0.5973826097528199,0.8147788741665251,4.0,375.0,0.09734897431702605,0.8147788741665251
264,3,-2.0,0.0001333333333333333,0.0062530227372472325,0.34186111955491133,0.0014612502309301247,0.6617274472261286,4.0,375.0,0.7526832864807564,0.6617274472261285,4.0,375.0,0.18653368402488324,0.6617274472261285,0.0062530227372472325,0.3402331197102131,0.0002760541505225693,0.815493309159114,4.0,375.0,0.5969365359225708,0.8154933091591139,4.0,375.0,0.09695331839427379,0.8154933091591139
265,3,-2.0,0.00016666666666666663,0.006283192313808446,0.3417379272750531,0.0014570777237323013,0.6626933630093371,4.0,375.0,0.7517807249979472,0.6626933630093366,4.0,375.0,0.1859401969085216,0.6626933630093366,0.006283192313808446,0.34015911699054563,0.00027499590170158096,0.8162006123736765,4.0,375.0,0.5964947790288393,0.816200612373676,4.0,375.0,0.0965617827578491,0.816200612373676
266,3,-2.0,0.00019999999999999998,0.006313186720305019,0.34161542573250886,0.0014529304387025045,0.6636534399793298,4.0,375.0,0.7508831970527627,0.6636534399793307,4.0,375.0,0.18535072578481326,0.6636534399793307,0.006313186720305019,0.3400855941571898,0.0002739482396747622,0.816900839678104,4.0,375.0,0.5960573077125397,0.816900839678105,4.0,375.0,0.0961743311467057,0.816900839678105
267,3,-2.0,0.0002333333333333333,0.006343008453283443,0.3414936055718073,0.0014488083335489925,0.6646076879264456,4.0,375.0,0.7499906982695574,0.6646076879264443,4.0,375.0,0.18476525593762605,0.6646076879264443,0.006343008453283443,0.3400125444448382,0.0002729110794142254,0.8175940479026185,4.0,375.0,0.5956240899611733,0.8175940479026175,4.0,375.0,0.09579092688548119,0.8175940479026175
268,3,-2.0,0.0002666666666666666,0.006372659922865525,0.3413724581128524,0.001444711354562625,0.6655561192841022,4.0,375.0,0.7491032218313188,0.6655561192841012,4.0,375.0,0.1841837711321862,0.6655561192841012,0.006372659922865525,0.33993996100853485,0.0002718843346791604,0.8182802946880939,4.0,375.0,0.5951950932027008,0.8182802946880936,4.0,375.0,0.09541153296756344,0.8182802946880936
269,3,-2.0,0.0003,0.006402143496725339,0.34125197441329136,0.001440639437626833,0.6664987488949699,4.0,375.0,0.7482207586916504,0.6664987488949696,4.0,375.0,0.18360625376294715,0.6664987488949696,0.006402143496725339,0.3398678374892536,0.0002708679182221711,0.8189596383482137,4.0,375.0,0.5947702843909621,0.8189596383482132,4.0,375.0,0.09503611213031649,0.8189596383482132
270,3,-1.666666666666667,0.0,0.00835018851859374,0.3330706427247444,0.0011467196147904315,0.7345398048877212,4.0,375.0,0.683233379970023,0.7345398048877207,4.0,375.0,0.14294702328985476,0.7345398048877207,0.00835018851859374,0.33530256267680497,0.00022043119397548391,0.8526701008430472,4.0,375.0,0.5735202140009854,0.8526701008430472,4.0,375.0,0.07659862419257402,0.8526701008430472
271,3,-1.666666666666667,3.333333333333333e-05,0.008368461436022389,0.3329957055244312,0.0011446685785417524,0.7350146101285271,4.0,375.0,0.6827695024103388,0.7350146101285261,4.0,375.0,0.14267006926823889,0.7350146101285261,0.008368461436022389,0.33525993181567465,0.00022007168379397464,0.8529103871559442,4.0,375.0,0.5733674691754392,0.8529103871559435,4.0,375.0,0.07646852400367887,0.8529103871559435
272,3,-1.666666666666667,6.666666666666666e-05,0.0083866584687923,0.3329210804440366,0.0011426281847460957,0.7354869516915367,4.0,375.0,0.6823078676939678,0.7354869516915374,4.0,375.0,0.14239464105479305,0.7354869516915374,0.0083866584687923,0.3352175018215102,0.00021971562389811917,0.8531483673965462,4.0,375.0,0.5732161713667125,0.8531483673965471,4.0,375.0,0.0763396904724406,0.8531483673965471
273,3,-1.666666666666667,9.999999999999999e-05,0.008404780311841527,0.3328467651173156,0.001140598386860849,0.7359568403510904,4.0,375.0,0.6818484673749861,0.7359568403510898,4.0,375.0,0.14212073090026833,0.7359568403510898,0.008404780311841527,0.3351752713682134,0.00021936299272548083,0.8533840559767252,4.0,375.0,0.5730663119341427,0.853384055976725,4.0,375.0,0.07621211526848604,0.853384055976725
274,3,-1.666666666666667,0.0001333333333333333,0.008422827362406042,0.3327727574966612,0.0011385791380620588,0.7364242869467733,4.0,375.0,0.6813912929290141,0.7364242869467723,4.0,375.0,0.14184833103537442,0.7364242869467723,0.008422827362406042,0.33513323882587476,0.0002190137687537802,0.8536174672813216,4.0,375.0,0.5729178822458066,0.8536174672813208,4.0,375.0,0.07608579008583227,0.8536174672813208
275,3,-1.666666666666667,0.00016666666666666663,0.00844080004424069,0.33269905557803414,0.001136570391269659,0.736889302377449,4.0,375.0,0.6809363357588761,0.7368893023774482,4.0,375.0,0.14157743367415587,0.7368893023774482,0.00844080004424069,0.3350914026148057,0.00021866793050609858,0.8538486156647574,4.0,375.0,0.5727708736807838,0.8538486156647586,4.0,375.0,0.07596070664459387,0.8538486156647586
276,3,-1.666666666666667,0.00019999999999999998,0.008458699082117944,0.3326256569608189,0.0011345720991714971,0.7373518975955825,4.0,375.0,0.6804835872000685,0.737351897595583,4.0,375.0,0.14130803101718548,0.737351897595583,0.008458699082117944,0.33504976168695444,0.0002183254565568256,0.8540775154478478,4.0,375.0,0.5726252776311944,0.8540775154478478,4.0,375.0,0.07583685669258167,0.8540775154478478
277,3,-1.666666666666667,0.0002333333333333333,0.008476525180132935,0.33255255966021013,0.0011325842142473098,0.7378120836018215,4.0,375.0,0.6800330385258582,0.7378120836018215,4.0,375.0,0.14104011525460547,0.7378120836018215,0.008476525180132935,0.3350083141907889,0.0002179863255335896,0.8543041809147696,4.0,375.0,0.5724810855042783,0.8543041809147702,4.0,375.0,0.07571423200680516,0.8543041809147702
