,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a RMSE Action,b RMSE Action,RMSE_Action,R2_RMSE_Action,a 1-corr Action,b 1-corr Action,One_minus_corr_Action,R2_1-corr_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External,a RMSE External,b RMSE External,RMSE_External,R2_RMSE_External,a 1-corr External,b 1-corr External,One_minus_corr_External,R2_1-corr_External
269,3,-2.0,0.0003,0.010280571749376856,0.320636638303619,2.628772472260323e-05,0.9684609787992029,4.0,375.0,0.48592382765927344,0.9684609787992026,4.0,375.0,0.015895849617936775,0.9684609787992026,0.010280571749376856,0.3327029186490794,4.4691202248574384e-05,0.8391198504197414,4.0,375.0,0.6557371208113313,0.8391198504197409,4.0,375.0,0.08396514781382858,0.8391198504197409
270,3,-1.666666666666667,0.0,0.011079617909116192,0.31927304668051854,2.9407775214554216e-05,0.964717659829477,4.0,375.0,0.4902213811939469,0.9647176598294781,4.0,375.0,0.01779958265663628,0.9647176598294781,0.011079617909116192,0.33205104482060616,4.683838004612854e-05,0.8313904032839534,4.0,375.0,0.6598262921301198,0.8313904032839554,4.0,375.0,0.08819387845663396,0.8313904032839554
271,3,-1.666666666666667,3.333333333333333e-05,0.011088981640975557,0.3192488221958204,2.9383986058690083e-05,0.9647462011607058,4.0,375.0,0.4901887252080795,0.9647462011607053,4.0,375.0,0.017785053483350022,0.9647462011607053,0.011088981640975557,0.3320374668075462,4.682228791557988e-05,0.8314483320090019,4.0,375.0,0.6597956695738366,0.8314483320090009,4.0,375.0,0.08816211308752875,0.8314483320090009
272,3,-1.666666666666667,6.666666666666666e-05,0.011098267908920146,0.3192248233664104,2.9360440703138083e-05,0.9647744499911776,4.0,375.0,0.49015640222464024,0.9647744499911771,4.0,375.0,0.017770673421335315,0.9647744499911771,0.011098267908920146,0.33202400475201144,4.680635669314442e-05,0.8315056814939884,4.0,375.0,0.6597653528689672,0.8315056814939886,4.0,375.0,0.08813066643625489,0.8315056814939886
273,3,-1.666666666666667,9.999999999999999e-05,0.011107481844007124,0.3192010335526358,2.933713745831397e-05,0.9648024083468747,4.0,375.0,0.490124409976439,0.9648024083468745,4.0,375.0,0.01775644143273991,0.9648024083468745,0.011107481844007124,0.3320106624617522,4.6790585355638924e-05,0.8315624554238926,4.0,375.0,0.6597353400778632,0.8315624554238906,4.0,375.0,0.08809953644934976,0.8315624554238906
274,3,-1.666666666666667,0.0001333333333333333,0.011116626756081209,0.3191774419490216,2.9314074621265416e-05,0.9648300782700645,4.0,375.0,0.4900927461766613,0.9648300782700643,4.0,375.0,0.017742356471549647,0.9648300782700643,0.011116626756081209,0.3319974307682047,4.6774972867412494e-05,0.8316186575244451,4.0,375.0,0.6597056292411447,0.8316186575244439,4.0,375.0,0.08806872105161123,0.8316186575244439
275,3,-1.666666666666667,0.00016666666666666663,0.011125706951449921,0.319154034802203,2.92912504764323e-05,0.9648574618174222,4.0,375.0,0.4900614085210494,0.9648574618174222,4.0,375.0,0.017728417484541903,0.9648574618174222,0.011125706951449921,0.3319843079694306,4.675951818321169e-05,0.8316742915582975,4.0,375.0,0.6596762183797242,0.8316742915582973,4.0,375.0,0.088038218148207,0.8316742915582973
276,3,-1.666666666666667,0.00019999999999999998,0.01113471244799757,0.319130844636677,2.9268663302742883e-05,0.9648845610582577,4.0,375.0,0.4900303946899111,0.9648845610582577,4.0,375.0,0.01771462341218888,0.9648845610582577,0.01113471244799757,0.3319712994274461,4.6744220249173214e-05,0.8317293613213728,4.0,375.0,0.6596471054967504,0.831729361321373,4.0,375.0,0.08800802562666543,0.831729361321373
277,3,-1.666666666666667,0.0002333333333333333,0.011143655179086404,0.31910783281091254,2.9246311362528185e-05,0.9649113780728418,4.0,375.0,0.489999702350061,0.9649113780728424,4.0,375.0,0.017700973189506586,0.9649113780728424,0.011143655179086404,0.33195840107668173,4.672907800230245e-05,0.831783870639422,4.0,375.0,0.6596182885794155,0.8317838706394229,4.0,375.0,0.08797814135875948,0.8317838706394229
278,3,-1.666666666666667,0.0002666666666666666,0.011152528781561219,0.3190850201036229,2.922419291658842e-05,0.9649379149508146,4.0,375.0,0.48996932915664626,0.9649379149508153,4.0,375.0,0.017687465746865638,0.9649379149508153,0.011152528781561219,0.33194561491719843,4.671409037280837e-05,0.8318378233647395,4.0,375.0,0.6595897656007005,0.8318378233647414,4.0,375.0,0.08794856320230415,0.8318378233647414
279,3,-1.666666666666667,0.0003,0.011161337877532396,0.31906239161741234,2.920230621532023e-05,0.9649641737896878,4.0,375.0,0.48993927275484367,0.964964173789687,4.0,375.0,0.017674100010751537,0.964964173789687,0.011161337877532396,0.33193292355965137,4.669925628250301e-05,0.831891223373072,4.0,375.0,0.6595615345210295,0.8318912233730695,4.0,375.0,0.08791928900284829,0.8318912233730695
280,3,-1.3333333333333335,0.0,0.011909715226979775,0.3176434347589247,3.0747627621642986e-05,0.9631101554183081,4.0,375.0,0.49205791014673084,0.963110155418309,4.0,375.0,0.018618241753847853,0.963110155418309,0.011909715226979775,0.3312122172405498,4.773829364599689e-05,0.8281508790139164,4.0,375.0,0.661538225455969,0.8281508790139178,4.0,375.0,0.08997204492723543,0.8281508790139178
281,3,-1.3333333333333335,3.333333333333333e-05,0.011912810889855897,0.3176353201698909,3.0742149084022625e-05,0.9631167283607831,4.0,375.0,0.4920504115864979,0.9631167283607824,4.0,375.0,0.018614892939177285,0.9631167283607824,0.011912810889855897,0.3312077358627282,4.77346391422797e-05,0.8281640345589977,4.0,375.0,0.6615312755839826,0.8281640345589975,4.0,375.0,0.08996481685651436,0.8281640345589975
282,3,-1.3333333333333335,6.666666666666666e-05,0.011915892022956178,0.317627249369355,3.073670175361696e-05,0.9631232638633238,4.0,375.0,0.4920429556506421,0.9631232638633238,4.0,375.0,0.01861156321091506,0.9631232638633238,0.011915892022956178,0.3312032731889033,4.7731005254116574e-05,0.8281771158912199,4.0,375.0,0.6615243648998481,0.8281771158912196,4.0,375.0,0.08995762961759879,0.8281771158912196
283,3,-1.3333333333333335,9.999999999999999e-05,0.011918963618347246,0.3176192069605207,3.073128551521504e-05,0.963129762061595,4.0,375.0,0.49203554218589907,0.963129762061595,4.0,375.0,0.018608252499749733,0.963129762061595,0.011918963618347246,0.33119883422589413,4.772739191019166e-05,0.8281901232699537,4.0,375.0,0.6615174932668402,0.8281901232699527,4.0,375.0,0.0899504830670187,0.8281901232699527
284,3,-1.3333333333333335,0.0001333333333333333,0.011922022823766074,0.3176112016976797,3.072590025690279e-05,0.9631362230914128,4.0,375.0,0.49202817103881913,0.963136223091414,4.0,375.0,0.018604960736292586,0.963136223091414,0.011922022823766074,0.33119440726533234,4.772379903664165e-05,0.8282030569549998,4.0,375.0,0.6615106605479917,0.8282030569550023,4.0,375.0,0.08994337706107414,0.8282030569550023
285,3,-1.3333333333333335,0.00016666666666666663,0.011925068843526433,0.3176032360393179,3.072054586574266e-05,0.9631426470887382,4.0,375.0,0.4920208420557413,0.9631426470887375,4.0,375.0,0.018601687851085957,0.9631426470887375,0.011925068843526433,0.3311900094521675,4.772022656371425e-05,0.8282159172065782,4.0,375.0,0.6615038666061479,0.8282159172065772,4.0,375.0,0.08993631145585357,0.8282159172065772
286,3,-1.3333333333333335,0.00019999999999999998,0.011928104446687553,0.3175953014353884,3.071522222710486e-05,0.9631490341896509,4.0,375.0,0.49201355508290023,0.9631490341896503,4.0,375.0,0.018598433774609124,0.9631490341896503,0.011928104446687553,0.3311856245533724,4.7716674416640686e-05,0.8282287042852636,4.0,375.0,0.6614971113039124,0.828228704285261,4.0,375.0,0.08992928610724915,0.828228704285261
287,3,-1.3333333333333335,0.0002333333333333333,0.011931127029255396,0.3175874058861228,3.070992922872446e-05,0.9631553845303372,4.0,375.0,0.492006309966349,0.9631553845303377,4.0,375.0,0.018595198437292293,0.9631553845303377,0.011931127029255396,0.331181260385951,4.7713142524138754e-05,0.8282414184519636,4.0,375.0,0.6614903945037481,0.8282414184519639,4.0,375.0,0.08992230087098396,0.8282414184519639
288,3,-1.3333333333333335,0.0002666666666666666,0.011934142060460371,0.3175795325860699,3.0704666754472654e-05,0.963161698247074,4.0,375.0,0.4919991065520474,0.9631616982470735,4.0,375.0,0.01859198176952237,0.9631616982470735,0.011934142060460371,0.33117691374194763,4.7709630813172856e-05,0.8282540599678903,4.0,375.0,0.6614837160679444,0.8282540599678923,4.0,375.0,0.08991535560262731,0.8282540599678923
289,3,-1.3333333333333335,0.0003,0.011937142183959129,0.3175717041797368,3.0699434694138905e-05,0.9631679754762048,4.0,375.0,0.49199194468584395,0.9631679754762055,4.0,375.0,0.018588783701650624,0.9631679754762055,0.011937142183959129,0.33117258926247445,4.770613921182969e-05,0.8282666290945195,4.0,375.0,0.6614770758586538,0.8282666290945206,4.0,375.0,0.08990845015761151,0.8282666290945206
290,3,-1.0,0.0,0.012523197581028732,0.31641172266864964,3.151243937737098e-05,0.9621925631041074,4.0,375.0,0.4931038516550538,0.9621925631041072,4.0,375.0,0.01908585334693691,0.9621925631041072,0.012523197581028732,0.33057267072902596,4.8246506028657757e-05,0.8263214074437676,4.0,375.0,0.6625045345000354,0.8263214074437686,4.0,375.0,0.09097777395502127,0.8263214074437686
291,3,-1.0,3.333333333333333e-05,0.012524006690513038,0.3164097017406069,3.1512179734845604e-05,0.9621928746135222,4.0,375.0,0.4931034968648822,0.9621928746135215,4.0,375.0,0.019085694561690292,0.9621928746135215,0.012524006690513038,0.33057158027123423,4.8246334150641475e-05,0.8263220261717584,4.0,375.0,0.662504207751601,0.8263220261717564,4.0,375.0,0.09097743362897948,0.8263220261717564
292,3,-1.0,6.666666666666666e-05,0.012524813270209854,0.31640768834999694,3.151192229694387e-05,0.9621931834786306,4.0,375.0,0.4931031450862074,0.9621931834786301,4.0,375.0,0.01908553712434735,0.9621931834786301,0.012524813270209854,0.3305704919959239,4.8246163731220434e-05,0.8263226396491166,4.0,375.0,0.6625038837759769,0.8263226396491161,4.0,375.0,0.09097709619112682,0.8263226396491161
293,3,-1.0,9.999999999999999e-05,0.012525620374354597,0.31640567352641974,3.151166705828675e-05,0.9621934897040241,4.0,375.0,0.49310279631381637,0.9621934897040245,4.0,375.0,0.01908538103256674,0.9621934897040245,0.012525620374354597,0.3305694111819437,4.824599476870596e-05,0.8263232478849242,4.0,375.0,0.6625035625683631,0.8263232478849246,4.0,375.0,0.09097676163646684,0.8263232478849246
294,3,-1.0,0.0001333333333333333,0.012526426393181779,0.3164036619018192,3.151141401587492e-05,0.9621937932943,4.0,375.0,0.4931024505424743,0.962193793294301,4.0,375.0,0.01908522628400533,0.962193793294301,0.012526426393181779,0.33056833073094455,4.824582725942976e-05,0.8263238508882726,4.0,375.0,0.6625032441239613,0.8263238508882744,4.0,375.0,0.09097642995999577,0.8263238508882744
295,3,-1.0,0.00016666666666666663,0.012527230402801182,0.3164016563971565,3.1511163166333394e-05,0.9621940942540556,4.0,375.0,0.4931021077669645,0.9621940942540556,4.0,375.0,0.01908507287631933,0.9621940942540556,0.012527230402801182,0.330567251426013,4.824566120098003e-05,0.8263244486682538,4.0,375.0,0.6625029284379628,0.8263244486682554,4.0,375.0,0.0909761011567104,0.8263244486682554
296,3,-1.0,0.00019999999999999998,0.01252803290696038,0.31639965538683396,3.15109145055737e-05,0.9621943925878891,4.0,375.0,0.49310176798203936,0.9621943925878897,4.0,375.0,0.019084920807162953,0.9621943925878897,0.01252803290696038,0.33056617533360416,4.824549659117887e-05,0.8263250412339636,4.0,375.0,0.6625026155055727,0.826325041233966,4.0,375.0,0.09097577522160272,0.826325041233966
297,3,-1.0,0.0002333333333333333,0.012528833679991568,0.3163976595057637,3.151066802987151e-05,0.9621946883004046,4.0,375.0,0.49310143118247307,0.9621946883004043,4.0,375.0,0.019084770074190183,0.9621946883004043,0.012528833679991568,0.33056509932946615,4.824533342698694e-05,0.8263256285945081,4.0,375.0,0.6625023053219788,0.8263256285945079,4.0,375.0,0.09097545214966385,0.8263256285945079
298,3,-1.0,0.0002666666666666666,0.012529633337530434,0.3163956670261907,3.151042373509567e-05,0.9621949813962031,4.0,375.0,0.4931010973630101,0.9621949813962021,4.0,375.0,0.019084620675054342,0.9621949813962021,0.012529633337530434,0.3305640270680005,4.824517170647009e-05,0.8263262107589902,4.0,375.0,0.6625019978823845,0.8263262107589877,4.0,375.0,0.09097513193588169,0.8263262107589877
299,3,-1.0,0.0003,0.01253043245369544,0.31639367620088105,3.1510181617117804e-05,0.9621952718798906,4.0,375.0,0.4931007665184237,0.9621952718798894,4.0,375.0,0.019084472607406755,0.9621952718798894,0.01253043245369544,0.3305629568021408,4.824501142681602e-05,0.826326787736517,4.0,375.0,0.6625016931819712,0.8263267877365138,4.0,375.0,0.09097481457524292,0.8263267877365138
300,4,-4.0,0.0,0.0032415094538809897,0.33972478301604114,4.1006438689372196e-06,0.9950802020842734,4.0,375.0,0.4544462558563785,0.9950802020842732,4.0,375.0,0.0024629319748197265,0.9950802020842732,0.0032415094538809897,0.3424358996875314,2.4950870459470142e-05,0.9101814325365132,4.0,375.0,0.6177785381103167,0.9101814325365141,4.0,375.0,0.045965706834123155,0.9101814325365141
301,4,-4.0,3.333333333333333e-05,0.0038528830090921876,0.3372117097902372,2.2753203595407534e-06,0.997270156447265,4.0,375.0,0.45177859273350157,0.997270156447265,4.0,375.0,0.0013658545557010404,0.997270156447265,0.0038528830090921876,0.3409564924063241,2.2176914687265246e-05,0.9201671656341326,4.0,375.0,0.612381254889029,0.9201671656341323,4.0,375.0,0.04074655818489126,0.9201671656341323
302,4,-4.0,6.666666666666666e-05,0.0043857476088217315,0.33522223589644634,1.3053896809426237e-06,0.9984338427230388,4.0,375.0,0.4503558339081295,0.998433842723039,4.0,375.0,0.0007833854848894317,0.998433842723039,0.0043857476088217315,0.3397850615070518,2.030430388453241e-05,0.9269082218915449,4.0,375.0,0.6087273761086929,0.9269082218915453,4.0,375.0,0.037239270695181736,0.9269082218915453
303,4,-4.0,9.999999999999999e-05,0.004862183190927133,0.3335625681599667,7.875591156678402e-07,0.999055143272823,4.0,375.0,0.44959470962070003,0.9990551432728234,4.0,375.0,0.000472540010619249,0.9990551432728234,0.004862183190927133,0.3388113098037523,1.904431595190438e-05,0.9314439856344935,4.0,375.0,0.6062639722273981,0.9314439856344922,4.0,375.0,0.03488654261040769,0.9314439856344922
304,4,-4.0,0.0001333333333333333,0.005290956601546599,0.33216478691909596,5.091158400795961e-07,0.999389182046277,4.0,375.0,0.44918506029534927,0.9993891820462766,4.0,375.0,0.0003054556284322052,0.9993891820462766,0.005290956601546599,0.33799836541757994,1.820699561266846e-05,0.9344581477893102,4.0,375.0,0.6046247412042418,0.9344581477893094,4.0,375.0,0.033326245422319545,0.9344581477893094
305,4,-4.0,0.00016666666666666663,0.005681770079256659,0.33095000996431384,3.601085120315052e-07,0.9995679554187017,4.0,375.0,0.4489656957026355,0.9995679554187017,4.0,375.0,0.00021604562850596754,0.9995679554187017,0.005681770079256659,0.3372968779625069,1.7670362067562037e-05,0.9363899303398995,4.0,375.0,0.6035732079449283,0.9363899303398995,4.0,375.0,0.03232757074519299,0.9363899303398995
306,4,-4.0,0.00019999999999999998,0.00603934713981988,0.3298876545028466,2.833944127682586e-07,0.9996599941015996,4.0,375.0,0.4488527251108426,0.9996599941015996,4.0,375.0,0.0001700174021586065,0.9996599941015996,0.00603934713981988,0.3366889933382846,1.7353474773481483e-05,0.9375306666032414,4.0,375.0,0.6029519164939634,0.9375306666032416,4.0,375.0,0.03173832741182947,0.9375306666032416
307,4,-4.0,0.0002333333333333333,0.006368009519300423,0.3289499416725958,2.49491867445786e-07,0.9997006690964737,4.0,375.0,0.44880279219720715,0.9997006690964739,4.0,375.0,0.00014967665331344637,0.9997006690964739,0.006368009519300423,0.33615767018138437,1.7200747066517397e-05,0.9380804583960535,4.0,375.0,0.6026523838631668,0.9380804583960541,4.0,375.0,0.03145446240455274,0.9380804583960541
308,4,-4.0,0.0002666666666666666,0.00667129376213816,0.32811577374677847,2.435058526003537e-07,0.999707850872154,4.0,375.0,0.4487939753266667,0.9997078508721546,4.0,375.0,0.000146085234370541,0.9997078508721546,0.00667129376213816,0.33568978707172015,1.7172793460478417e-05,0.9381810862069676,4.0,375.0,0.6025975541099818,0.9381810862069672,4.0,375.0,0.03140251589890697,0.9381810862069672
309,4,-4.0,0.0003,0.006951883122208115,0.3273706148117755,2.5822081196745474e-07,0.9996901974720986,4.0,375.0,0.44881564767183046,0.9996901974720986,4.0,375.0,0.00015491326301009245,0.9996901974720986,0.006951883122208115,0.33527585490485906,1.7240948891554508e-05,0.9379357393391012,4.0,375.0,0.6027312343210423,0.9379357393391017,4.0,375.0,0.03152917476100414,0.9379357393391017
310,4,-3.6666666666666665,0.0,0.004094011912010808,0.33715878149078704,5.731919084400955e-06,0.9931230598350135,4.0,375.0,0.45681960499447105,0.9931230598350137,4.0,375.0,0.0034444020351831472,0.9931230598350137,0.004094011912010808,0.34107725154881824,2.7025248058836126e-05,0.902714161147665,4.0,375.0,0.6218031442200601,0.9027141611476641,4.0,375.0,0.04988729029253369,0.9027141611476641
311,4,-3.6666666666666665,3.333333333333333e-05,0.004497032577383032,0.33574415814756275,4.413006421887524e-06,0.994705456136645,4.0,375.0,0.45490147287507593,0.9947054561366454,4.0,375.0,0.002650785262932387,0.9947054561366454,0.004497032577383032,0.34024916808474837,2.537009389725587e-05,0.9086723554239212,4.0,375.0,0.6185926531364557,0.9086723554239229,4.0,375.0,0.04675692741886506,0.9086723554239229
312,4,-3.6666666666666665,6.666666666666666e-05,0.004858479510301419,0.33455490913940494,3.498806412227548e-06,0.9958022639910988,4.0,375.0,0.4535680959703523,0.9958022639910985,4.0,375.0,0.0021010752630811202,0.9958022639910985,0.004858479510301419,0.3395519622860844,2.410542259707011e-05,0.9132248900505355,4.0,375.0,0.616135442430195,0.913224890050535,4.0,375.0,0.04437199180301599,0.913224890050535
313,4,-3.6666666666666665,9.999999999999999e-05,0.005189451465833799,0.3335105804786011,2.8608160637080053e-06,0.9965677007589069,4.0,375.0,0.4526356726038868,0.9965677007589069,4.0,375.0,0.001717624737916701,0.9965677007589069,0.005189451465833799,0.3389396843030883,2.3142143881537133e-05,0.916692517135846,4.0,375.0,0.6142613382759756,0.916692517135846,4.0,375.0,0.04255939237159678,0.916692517135846
314,4,-3.6666666666666665,0.0001333333333333333,0.005495014703246982,0.3325811287634532,2.412052373611007e-06,0.9971061105146144,4.0,375.0,0.45197886679314186,0.9971061105146144,4.0,375.0,0.0014479930846795774,0.9971061105146144,0.005495014703246982,0.3383975233425899,2.2410750175494573e-05,0.9193254006269499,4.0,375.0,0.61283692495595,0.9193254006269507,4.0,375.0,0.04118541905801676,0.9193254006269507
315,4,-3.6666666666666665,0.00016666666666666663,0.00577892321188646,0.33174412161290856,2.0952662046339617e-06,0.9974861786192433,4.0,375.0,0.4515147535654721,0.9974861786192428,4.0,375.0,0.0012577015970320904,0.9974861786192428,0.00577892321188646,0.33791212603855364,2.1859829681515208e-05,0.9213086135844283,4.0,375.0,0.6117631494738555,0.921308613584427,4.0,375.0,0.04015177575596518,0.921308613584427
316,4,-3.6666666666666665,0.00019999999999999998,0.0060439359496918905,0.33098398389121586,1.8725762001990618e-06,0.9977533536931225,4.0,375.0,0.4511882648302083,0.9977533536931225,4.0,375.0,0.0011239547906245484,0.9977533536931225,0.0060439359496918905,0.3374740691699539,2.145133121192397e-05,0.9227791333201291,4.0,375.0,0.610966491820465,0.9227791333201297,4.0,375.0,0.03938606437334591,0.9227791333201297
317,4,-3.6666666666666665,0.0002333333333333333,0.006292201629235621,0.3302892036331867,1.7185880983100591e-06,0.9979381028114327,4.0,375.0,0.450962388207494,0.9979381028114322,4.0,375.0,0.0010314805703672825,0.9979381028114322,0.006292201629235621,0.3370762918448974,2.1156711418854984e-05,0.9238397106527203,4.0,375.0,0.6103916706426064,0.9238397106527192,4.0,375.0,0.03883419190406112,0.9238397106527192
318,4,-3.6666666666666665,0.0002666666666666666,0.006525463598016456,0.3296508742104907,1.6160271790532395e-06,0.9980611515271687,4.0,375.0,0.4508118960982144,0.9980611515271691,4.0,375.0,0.0009698945841678519,0.9980611515271691,0.006525463598016456,0.3367132744708365,2.09542078570362e-05,0.9245686863890462,4.0,375.0,0.6099964512780789,0.9245686863890469,4.0,375.0,0.03845505233034119,0.9245686863890469
319,4,-3.6666666666666665,0.0003,0.006746915137284652,0.32904831604275553,1.553029061580867e-06,0.9981368089451264,4.0,375.0,0.45071934456694224,0.9981368089451264,4.0,375.0,0.0009320298672735872,0.9981368089451264,0.006746915137284652,0.33636773328659453,2.082701563049465e-05,0.9250267557696698,4.0,375.0,0.6097480544222255,0.9250267557696698,4.0,375.0,0.0382168873547063,0.9250267557696698
320,4,-3.3333333333333335,0.0,0.005052109369013914,0.3347103542166852,7.929419497092548e-06,0.9904865814132046,4.0,375.0,0.4600010651850561,0.9904865814132046,4.0,375.0,0.004768076570488722,0.9904865814132046,0.005052109369013914,0.3398176665013822,2.9488265771338777e-05,0.893847639654562,4.0,375.0,0.6265697720799961,0.8938476396545603,4.0,375.0,0.05456484111571125,0.8938476396545603
321,4,-3.3333333333333335,3.333333333333333e-05,0.005306630620267688,0.3339412813445251,7.082715952157071e-06,0.9915024244100751,4.0,375.0,0.45877735132828873,0.9915024244100751,4.0,375.0,0.004257852448699806,0.9915024244100751,0.005306630620267688,0.33936583139861365,2.857411107241044e-05,0.897138429278394,4.0,375.0,0.6248021481786029,0.8971384292783944,4.0,375.0,0.05282608287685908,0.8971384292783944
322,4,-3.3333333333333335,6.666666666666666e-05,0.0055420079946858405,0.33325445774226453,6.399762672711704e-06,0.9923218060080286,4.0,375.0,0.4577883754839114,0.9923218060080288,4.0,375.0,0.0038464947569430974,0.9923218060080288,0.0055420079946858405,0.33896269532749995,2.7806511040379113e-05,0.899901648919945,4.0,375.0,0.6233165449359023,0.8999016489199454,4.0,375.0,0.05136853893624971,0.8999016489199454
323,4,-3.3333333333333335,9.999999999999999e-05,0.0057617235282032215,0.33263064165401285,5.848718612369372e-06,0.9929829278986374,4.0,375.0,0.4569891540106856,0.992982927898637,4.0,375.0,0.0035147126531986927,0.992982927898637,0.0057617235282032215,0.3385974553697267,2.716426903496572e-05,0.9022136026033744,4.0,375.0,0.6220725891694404,0.9022136026033744,4.0,375.0,0.050150747432323284,0.9022136026033744
324,4,-3.3333333333333335,0.0001333333333333333,0.005968163217402782,0.33205740204943174,5.403493136748197e-06,0.9935170926411524,4.0,375.0,0.456342581755,0.9935170926411524,4.0,375.0,0.0032467242887274095,0.9935170926411524,0.005968163217402782,0.3382629869256212,2.6628266888258214e-05,0.9041431122403003,4.0,375.0,0.6210337243124414,0.9041431122403017,4.0,375.0,0.04913559734297457,0.9041431122403017
325,4,-3.3333333333333335,0.00016666666666666663,0.006163061632104599,0.331526193736085,5.043463627035574e-06,0.99394904247733,4.0,375.0,0.4558191907464793,0.99394904247733,4.0,375.0,0.0030300694216851554,0.99394904247733,0.006163061632104599,0.33795429094490914,2.6182253548835953e-05,0.9057486786454095,4.0,375.0,0.6201687933693103,0.9057486786454093,4.0,375.0,0.04829170506640568,0.9057486786454093
326,4,-3.3333333333333335,0.00019999999999999998,0.006347646246672056,0.3310315901970413,4.7525060109247264e-06,0.9942981228798373,4.0,375.0,0.4553958558412498,0.9942981228798369,4.0,375.0,0.0028550141128739215,0.9942981228798369,0.006347646246672056,0.3376675215450293,2.581269542425555e-05,0.9070790202113338,4.0,375.0,0.619451794918499,0.9070790202113325,4.0,375.0,0.04759303855372177,0.9070790202113325
327,4,-3.3333333333333335,0.0002333333333333333,0.00652327107431331,0.33056654706816446,4.518019361398351e-06,0.9945794506873865,4.0,375.0,0.45505445305012204,0.9945794506873865,4.0,375.0,0.0027139574387966547,0.9945794506873865,0.00652327107431331,0.337400244335165,2.5508384183558325e-05,0.9081744850013255,4.0,375.0,0.618861156819167,0.908174485001325,4.0,375.0,0.04701810877576218,0.908174485001325
328,4,-3.3333333333333335,0.0002666666666666666,0.0066905100628749685,0.3301296722413938,4.330119280939024e-06,0.9948048861774342,4.0,375.0,0.4547807277800722,0.9948048861774336,4.0,375.0,0.00260093935404504,0.9948048861774336,0.0066905100628749685,0.33714970451738263,2.5260027678735387e-05,0.9090685231576783,4.0,375.0,0.6183789674397977,0.9090685231576772,4.0,375.0,0.0465491501091011,0.9090685231576772
329,4,-3.3333333333333335,0.0003,0.006850038437871565,0.3297178871071519,4.181000989348066e-06,0.994983792643654,4.0,375.0,0.454563403139684,0.994983792643654,4.0,375.0,0.0025112568837410976,0.994983792643654,0.006850038437871565,0.3369148881072223,2.5059891057286016e-05,0.9097889782336852,4.0,375.0,0.617990297056765,0.9097889782336852,4.0,375.0,0.046171410454852624,0.9097889782336852
330,4,-3.0,0.0,0.006088729203618491,0.33243215511921553,1.0716576331469604e-05,0.9871426556883831,4.0,375.0,0.46401085349101584,0.9871426556883826,4.0,375.0,0.006449469987367729,0.9871426556883826,0.006088729203618491,0.3386607773501085,3.227178951535006e-05,0.8838274635154142,4.0,375.0,0.6319415226710623,0.8838274635154125,4.0,375.0,0.05987901655403294,0.8838274635154125
331,4,-3.0,3.333333333333333e-05,0.006242644191046254,0.3320190669848196,1.0233708138032028e-05,0.9877219827501247,4.0,375.0,0.46331816817748717,0.9877219827501251,4.0,375.0,0.006157968915519785,0.9877219827501251,0.006242644191046254,0.33841986173269056,3.1810291977862246e-05,0.8854887702055133,4.0,375.0,0.6310519773339911,0.8854887702055133,4.0,375.0,0.05899587131324813,0.8854887702055133
332,4,-3.0,6.666666666666666e-05,0.006388482282127113,0.3316347788140431,9.806905204241893e-06,0.9882340448760164,4.0,375.0,0.46270521578484947,0.9882340448760164,4.0,375.0,0.005900384832577932,0.9882340448760164,0.006388482282127113,0.33819579596966265,3.139583268735301e-05,0.8869807479507271,4.0,375.0,0.6302527413153036,0.8869807479507265,4.0,375.0,0.05820344662409893,0.8869807479507265
333,4,-3.0,9.999999999999999e-05,0.006527085342123332,0.3312754176495145,9.430222138630467e-06,0.9886859749762905,4.0,375.0,0.4621636998818035,0.9886859749762907,4.0,375.0,0.005673104569583365,0.9886859749762907,0.006527085342123332,0.3379867537669139,3.1024608108019086e-05,0.8883170883912674,4.0,375.0,0.6295365885441925,0.8883170883912668,4.0,375.0,0.05749425020784782,0.8883170883912668
334,4,-3.0,0.0001333333333333333,0.006659427955789794,0.33093660741722725,9.098098183738829e-06,0.9890844447775534,4.0,375.0,0.46168581761169836,0.9890844447775534,4.0,375.0,0.005472753124604712,0.9890844447775534,0.006659427955789794,0.3377899332030038,3.0692815793908e-05,0.889511480002729,4.0,375.0,0.6288962732867736,0.8895114800027302,4.0,375.0,0.05686083741436654,0.8895114800027302
335,4,-3.0,0.00016666666666666663,0.006786092255209419,0.3306159050075834,8.80550281002654e-06,0.9894354896771909,4.0,375.0,0.46126448137025083,0.9894354896771909,4.0,375.0,0.005296280454732072,0.9894354896771909,0.006786092255209419,0.33760405568800345,3.0396842665285913e-05,0.8905769291014074,4.0,375.0,0.6283248968499289,0.8905769291014076,4.0,375.0,0.0562961645190756,0.8905769291014076
336,4,-3.0,0.00019999999999999998,0.006907606636574356,0.33031115381175086,8.547965918679793e-06,0.9897444727312179,4.0,375.0,0.4608933724202987,0.9897444727312179,4.0,375.0,0.005140978464175494,0.9897444727312179,0.006907606636574356,0.3374278743336822,3.0133346493485695e-05,0.8915254670988979,4.0,375.0,0.627816067546004,0.891525467098897,4.0,375.0,0.05579373699445467,0.891525467098897
